CdStationMesureEauxSurface;LbStationMesureEauxSurface;DurStationMesureEauxSurface;CoordXStationMesureEauxSurface;CoordYStationMesureEauxSurface;CdProjStationMesureEauxSurface;LibelleProjection;CodeCommune;LbCommune;CodeDepartement;LbDepartement;CodeRegion;LbRegion;CdMasseDEau;CdEuMasseDEau;NomMasseDEau;CdEuSsBassinDCEAdmin;NomSsBassinDCEAdmin;CdBassinDCE;CdEuBassinDCE;NomEuBassinDCE;CdTronconHydrographique;CdCoursdEau;NomCoursdEau;CodeTypEthStationMesureEauxSurface;LibelleTypEthStationMesureEauxSurface;ComStationMesureEauxSurface;DateCreationStationMesureEauxSurface;DateArretActiviteStationMesureEauxSurface;DateMAJInfosStationMesureEauxSurface;FinaliteStationMesureEauxSurface;LocPreciseStationMesureEauxSurface;CodeNatureStationMesureEauxSurface;LibelleNatureStationMesureEauxSurface;AltitudePointCaracteritisque;PkPointTronconEntiteHydroPrincipale;PremierMoisAnneeEtiage;SuperficieBassinVersantReel;SuperficieBassinVersantTopo
02035750;LE BRAS D'ALTORF À DUPPIGHEIM;;1038982;6835396;26;RGF93 / Lambert 93;67108;Duppigheim;67;Bas-Rhin;44;Grand Est;CR147;;;;;;;;A2850752;A2850752;;2;Station qualité située sur un cours d'eau;;2002-01-01;2022-12-31;2020-04-08;;LE BRAS D'ALTORF À DUPPIGHEIM;0;Nature de la station inconnue;158;;;;
02054550;L'AVIERE À FRIZON;;949766;6802731;26;RGF93 / Lambert 93;88190;Frizon;88;Vosges;44;Grand Est;CR242;;;;;;;;A4620200;A46-0200;;2;Station qualité située sur un cours d'eau;;1992-01-01;;2023-01-06;;L'AVIERE À FRIZON;0;Nature de la station inconnue;304;;;;93.92
02098800;L'EICHEL À OERMINGEN;;1002076;6885722;26;RGF93 / Lambert 93;67355;Oermingen;67;Bas-Rhin;44;Grand Est;CR438;;;;;;;;A9260200;A92-0200;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2023-06-28;;L'EICHEL À OERMINGEN;0;Nature de la station inconnue;215;;;;276.79
02001795;LE GERSBACH À STEINSOULTZ;;1026159;6725771;26;RGF93 / Lambert 93;68325;Steinsoultz;68;Haut-Rhin;44;Grand Est;CR38;;;;;;;;A1020790;A1020790;;2;Station qualité située sur un cours d'eau;;2009-01-01;2027-12-31;2023-08-23;;LE GERSBACH À STEINSOULTZ;0;Nature de la station inconnue;366;;;;
02000003;LE RUISSEAU DE NEUWILLER À NEUWILLER;;1040118;6724237;26;RGF93 / Lambert 93;68232;Neuwiller;68;Haut-Rhin;44;Grand Est;CR27;;;;;;;;A0200300;A0200300;;2;Station qualité située sur un cours d'eau;;2009-01-01;2026-12-31;2023-08-23;;LE RUISSEAU DE NEUWILLER À NEUWILLER;0;Nature de la station inconnue;331;;;;
02000008;LA BIRSIG À LEYMEN (FERME WEISSKIRCH);;1039055;6721258;26;RGF93 / Lambert 93;68182;Leymen;68;Haut-Rhin;44;Grand Est;CR24;;;;;;;;A0100200;A01-0200;;2;Station qualité située sur un cours d'eau;;2015-01-01;2020-12-31;2018-10-11;;LA BIRSIG À LEYMEN (FERME WEISSKIRCH);0;Nature de la station inconnue;0;;;;
02000010;LE GRAND CANAL D'ALSACE À ROSENAU;;1039381;6737723;26;RGF93 / Lambert 93;68286;Rosenau;68;Haut-Rhin;44;Grand Est;CR5;;;;;;;;A0210012;A---0012;;2;Station qualité située sur un cours d'eau;ME F_A---0000G18i100\nAnciennement LE RHIN A KEMBS\nModif JMB 05/10/2006;1953-01-01;;2019-03-19;;LE GRAND CANAL D'ALSACE À ROSENAU;0;Nature de la station inconnue;246;;;;5.2
02000011;LE VIEUX RHIN À KEMBS;;1039269;6738650;26;RGF93 / Lambert 93;68163;Kembs;68;Haut-Rhin;44;Grand Est;CR1;;;;;;;;A0210000;A---0000;;2;Station qualité située sur un cours d'eau;;1987-01-01;;2022-01-24;Contrôle de surveillance DCE;LE VIEUX RHIN À KEMBS;0;Nature de la station inconnue;232;;;;
02000990;LE LERTZBACH À HEGENHEIM;;1040367;6728003;26;RGF93 / Lambert 93;68126;Hégenheim;68;Haut-Rhin;44;Grand Est;CR25;;;;;;;;A0220200;A02-0200;;2;Station qualité située sur un cours d'eau;;1990-12-01;;2021-11-08;;LE LERTZBACH À HEGENHEIM;0;Nature de la station inconnue;278;;;;
02001000;L'AUGRABEN À BARTENHEIM;;1038791;6736177;26;RGF93 / Lambert 93;68021;Bartenheim;68;Haut-Rhin;44;Grand Est;CR26;;;;;;;;A0230200;A02-0200;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%";1971-01-01;;2023-04-04;;L'AUGRABEN À BARTENHEIM;0;Nature de la station inconnue;243;;;;13
02001010;L'ALTE-BACH À BLOTZHEIM;;1037550;6732227;26;RGF93 / Lambert 93;68042;Blotzheim;68;Haut-Rhin;44;Grand Est;CR28;;;;;;;;A0240300;A0240300;;2;Station qualité située sur un cours d'eau;;1990-12-01;;2018-10-11;;L'ALTE-BACH À BLOTZHEIM;0;Nature de la station inconnue;270;;;;
02001016;LE SAURENTZ À WALTENHEIM;;1032286;6737746;26;RGF93 / Lambert 93;68357;Waltenheim;68;Haut-Rhin;44;Grand Est;CR29;;;;;;;;A0250300;A0250300;;2;Station qualité située sur un cours d'eau;;2001-05-01;;2022-04-28;;LE SAURENTZ À WALTENHEIM;0;Nature de la station inconnue;274;;;;
02001025;LE RIEDGRABEN À LANDSER;;1028974;6740387;26;RGF93 / Lambert 93;68174;Landser;68;Haut-Rhin;44;Grand Est;CR30;;;;;;;;A0260340;A0260340;;2;Station qualité située sur un cours d'eau;;2001-05-01;;2023-03-14;;LE RIEDGRABEN À LANDSER;0;Nature de la station inconnue;257;;;;
02001030;LE WEIHERBACHGRABEN À DIETWILLER;;1030170;6741973;26;RGF93 / Lambert 93;68072;Dietwiller;68;Haut-Rhin;44;Grand Est;CR30;;;;;;;;A0260300;A0260300;;2;Station qualité située sur un cours d'eau;;1990-12-01;;2021-05-05;;LE WEIHERBACHGRABEN À DIETWILLER;0;Nature de la station inconnue;249;;;;
02001760;LE LIMENDENBACH À OLTINGUE;;1029564;6721056;26;RGF93 / Lambert 93;68092;Fislis;68;Haut-Rhin;44;Grand Est;CR37;;;;;;;;A1010300;A1010300;;2;Station qualité située sur un cours d'eau;;2009-01-01;2025-12-31;2021-11-18;;LE LIMENDENBACH À OLTINGUE;0;Nature de la station inconnue;385;;;;
02001046;LE MUHLBACH DE SCHOENAU À SCHOENAU;;1045006;6801458;26;RGF93 / Lambert 93;67453;Schœnau;67;Bas-Rhin;44;Grand Est;CR32;;;;;;;;A0410300;A0410300;;2;Station qualité située sur un cours d'eau;;2006-01-01;2018-12-31;2019-11-06;;LE MUHLBACH DE SCHOENAU À SCHOENAU;0;Nature de la station inconnue;170;;;;
02001050;LE RHIN À RHINAU;;1049248;6811780;26;RGF93 / Lambert 93;67397;Rhinau;67;Bas-Rhin;44;Grand Est;CR2;;;;;;;;A0500000;A---0000;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%";1977-01-01;;2023-09-25;;LE RHIN À RHINAU;0;Nature de la station inconnue;159;;;;131.5
02001150;LE CANAL D'IRRIGATION DE LA HARDT À BANTZENHEIM;;1036384;6755130;26;RGF93 / Lambert 93;68020;Bantzenheim;68;Haut-Rhin;44;Grand Est;CR13;;;;;;;;A0340302;A0340302;;2;Station qualité située sur un cours d'eau;;2009-01-01;2021-12-31;2018-05-07;;LE CANAL D'IRRIGATION DE LA HARDT À BANTZENHEIM;0;Nature de la station inconnue;223;;;;
02001458;LE MUHLBACH DE DAUBENSAND À OBENHEIM;;1048836;6816595;26;RGF93 / Lambert 93;67338;Obenheim;67;Bas-Rhin;44;Grand Est;CR34;;;;;;;;A0520300;A0520300;;2;Station qualité située sur un cours d'eau;;2017-01-01;2026-12-31;2021-11-18;;LE MUHLBACH DE DAUBENSAND À OBENHEIM;0;Nature de la station inconnue;0;;;;
02001500;LA LACHTER À BOOFZHEIM;;1046252;6813302;26;RGF93 / Lambert 93;67055;Boofzheim;67;Bas-Rhin;44;Grand Est;CR35;;;;;;;;A0530310;A0530310;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2023-03-14;;LA LACHTER À BOOFZHEIM;0;Nature de la station inconnue;160;;;;
02001700;LE RHIN À GAMBSHEIM;;1061961;6853655;26;RGF93 / Lambert 93;67151;Gambsheim;67;Bas-Rhin;44;Grand Est;CR3;;;;;;;;A0610000;A---0000;;2;Station qualité située sur un cours d'eau;;1987-01-01;;2023-09-25;;LE RHIN À GAMBSHEIM;0;Nature de la station inconnue;130;;;;198.5
02001715;LE CANAL DU RHONE AU RHIN À MACKENHEIM;;1037861;6797189;26;RGF93 / Lambert 93;67277;Mackenheim;67;Bas-Rhin;44;Grand Est;CR7;;;;;;;;A0430022;A---0022;;2;Station qualité située sur un cours d'eau;;1987-01-01;;2020-12-09;Contrôle de surveillance DCE;LE CANAL DU RHONE AU RHIN À MACKENHEIM;0;Nature de la station inconnue;175;;;;
02001725;L'ISCHERT À SUNDHOUSE;;1044874;6806422;26;RGF93 / Lambert 93;67486;Sundhouse;67;Bas-Rhin;44;Grand Est;CR33;;;;;;;;A0430300;A0430300;;2;Station qualité située sur un cours d'eau;;1997-01-01;;2023-09-25;;L'ISCHERT À SUNDHOUSE;0;Nature de la station inconnue;164;;;;52.5
02001738;LE MÜHLBACH DE GERSTHEIM (= LACHTER) À GERSTHEIM;;1048066;6818543;26;RGF93 / Lambert 93;67154;Gerstheim;67;Bas-Rhin;44;Grand Est;CR35;;;;;;;;A0530310;A0530310;;2;Station qualité située sur un cours d'eau;Risque d'assec estival (juillet-août);2011-01-01;;2023-09-25;;LE MÜHLBACH DE GERSTHEIM (= LACHTER) À GERSTHEIM;0;Nature de la station inconnue;154;;;;
02001750;L'ILL À OLTINGUE;;1030620;6718952;26;RGF93 / Lambert 93;68248;Oltingue;68;Haut-Rhin;44;Grand Est;CR16;;;;;;;;A1000030;A---0030;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2022-04-05;;L'ILL À OLTINGUE;0;Nature de la station inconnue;403;;;;36.01
02001895;LE RUISSEAU DE WILLER À BETTENDORF (AMONT);;1023024;6730009;26;RGF93 / Lambert 93;68371;Willer;68;Haut-Rhin;44;Grand Est;CR39;;;;;;;;A1030640;A1030640;;2;Station qualité située sur un cours d'eau;;2011-01-01;2025-12-31;2023-03-14;;LE RUISSEAU DE WILLER À BETTENDORF (AMONT);0;Nature de la station inconnue;355;;;;
02001915;LE FELDBACH À HEIMERSDORF;;1018822;6726790;26;RGF93 / Lambert 93;68128;Heimersdorf;68;Haut-Rhin;44;Grand Est;CR40;;;;;;;;A1030790;A1030790;;2;Station qualité située sur un cours d'eau;Station à proximité d'une exploitation agricole (élevage bovin) et entre 2 piscicultures. Lieu-dit "Waldmuhl".;2008-01-01;;2023-04-12;;LE FELDBACH À HEIMERSDORF;0;Nature de la station inconnue;355;;;;
02002000;L'ILL À CARSPACH;;1016715;6732366;26;RGF93 / Lambert 93;68062;Carspach;68;Haut-Rhin;44;Grand Est;CR17;;;;;;;;A1050030;A---0030;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2022-08-03;;L'ILL À CARSPACH;0;Nature de la station inconnue;293;;;;221.96
02002800;LE ZIPFELGRABEN À ASPACH;;1017944;6734680;26;RGF93 / Lambert 93;68010;Aspach;68;Haut-Rhin;44;Grand Est;CR43;;;;;;;;A1050320;A1050320;;2;Station qualité située sur un cours d'eau;;2009-01-01;;2022-04-05;;LE ZIPFELGRABEN À ASPACH;0;Nature de la station inconnue;295;;;;
02003100;LE THALBACH À WITTERSDORF;;1020958;6733349;26;RGF93 / Lambert 93;68377;Wittersdorf;68;Haut-Rhin;44;Grand Est;CR36;;;;;;;;A1070200;A10-0200;;2;Station qualité située sur un cours d'eau;;1992-01-01;;2022-04-07;;LE THALBACH À WITTERSDORF;0;Nature de la station inconnue;284;;;;69.29
02003200;L'ILL À TAGOLSHEIM;;1020106;6736885;26;RGF93 / Lambert 93;68332;Tagolsheim;68;Haut-Rhin;44;Grand Est;CR17;;;;;;;;A1080030;A---0030;;2;Station qualité située sur un cours d'eau;;1987-01-01;;2023-06-28;;L'ILL À TAGOLSHEIM;0;Nature de la station inconnue;268;;;;323.54
02003350;LA LARGUE À SEPPOIS-LE-BAS;;1013936;6723763;26;RGF93 / Lambert 93;68305;Seppois-le-Bas;68;Haut-Rhin;44;Grand Est;CR704;;;;;;;;A1110200;A11-0200;;2;Station qualité située sur un cours d'eau;Station anciennement classée TP18 mais reclassée en TP5: le diagnostic d'état I2M2 était extrêmement clément en TP18 (peu de références pour fournir une limite fiable du BE) et semble plus pertinent avec un classement TP5 (plus sévère)\; NB: la MESUP FRCR704 LARGUE 1 était et reste classée TP5;1985-01-01;;2023-03-14;;LA LARGUE À SEPPOIS-LE-BAS;0;Nature de la station inconnue;371;;;;68.19
02003397;LE RUISSEAU DE LARGITZEN À FRIESEN;;1012918;6726008;26;RGF93 / Lambert 93;68098;Friesen;68;Haut-Rhin;44;Grand Est;CR703;;;;;;;;A1110410;A1110410;;2;Station qualité située sur un cours d'eau;;2017-01-01;2026-12-31;2022-09-22;;LE RUISSEAU DE LARGITZEN À FRIESEN;0;Nature de la station inconnue;0;;;;
02003400;LA LARGUE À FRIESEN;;1012059;6726660;26;RGF93 / Lambert 93;68098;Friesen;68;Haut-Rhin;44;Grand Est;CR705;;;;;;;;A1120200;A11-0200;;2;Station qualité située sur un cours d'eau;;1976-01-01;;2022-04-04;;LA LARGUE À FRIESEN;0;Nature de la station inconnue;350;;;;98.7
02003610;L'ELBAECHEL À WOLFERSDORF;;1008525;6734338;26;RGF93 / Lambert 93;68378;Wolfersdorf;68;Haut-Rhin;44;Grand Est;CR47;;;;;;;;A1120730;A1120730;;2;Station qualité située sur un cours d'eau;;1994-01-01;2026-12-31;2023-09-15;;L'ELBAECHEL À WOLFERSDORF;0;Nature de la station inconnue;0;;;;
02003620;LE BALLERSDORF À HAGENBACH;;1010933;6735627;26;RGF93 / Lambert 93;68119;Hagenbach;68;Haut-Rhin;44;Grand Est;CR49;;;;;;;;A1140350;A1140350;;2;Station qualité située sur un cours d'eau;;2010-01-01;;2023-09-25;;LE BALLERSDORF À HAGENBACH;0;Nature de la station inconnue;287;;;;
02003670;LE SOULTZBACH À BALSCHWILLER;;1012510;6737738;26;RGF93 / Lambert 93;68018;Balschwiller;68;Haut-Rhin;44;Grand Est;CR50;;;;;;;;A1140540;A1140540;;2;Station qualité située sur un cours d'eau;;1994-01-01;;2021-11-08;;LE SOULTZBACH À BALSCHWILLER;0;Nature de la station inconnue;277;;;;
02003700;LE CANAL DU RHÔNE AU RHIN À HEIDWILLER;;1016734;6737042;26;RGF93 / Lambert 93;68127;Heidwiller;68;Haut-Rhin;44;Grand Est;CR6;;;;;;;;A1150022;A---0022;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2022-11-21;;LE CANAL DU RHÔNE AU RHIN À HEIDWILLER;0;Nature de la station inconnue;269;;;;
02003800;LA LARGUE À SPECHBACH-LE-BAS;;1016827;6737563;26;RGF93 / Lambert 93;68320;Spechbach;68;Haut-Rhin;44;Grand Est;CR705;;;;;;;;A1150200;A11-0200;;2;Station qualité située sur un cours d'eau;;1997-01-01;;2019-03-26;Evaluation Sortie U. Réf. SAGE;LA LARGUE À SPECHBACH-LE-BAS;0;Nature de la station inconnue;265;;;;245.99
02003860;LE KREBSBACH À SPECHBACH-LE-BAS;;1016825;6739387;26;RGF93 / Lambert 93;68320;Spechbach;68;Haut-Rhin;44;Grand Est;CR51;;;;;;;;A1150670;A1150670;;2;Station qualité située sur un cours d'eau;;1994-01-01;2027-12-31;2023-08-23;;LE KREBSBACH À SPECHBACH-LE-BAS;0;Nature de la station inconnue;270;;;;
02004000;L'ILL À BRUNSTATT;;1022767;6744048;26;RGF93 / Lambert 93;68056;Brunstatt-Didenheim;68;Haut-Rhin;44;Grand Est;CR18;;;;;;;;A1160030;A---0030;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2023-03-14;;L'ILL À BRUNSTATT;0;Nature de la station inconnue;245;;;;654.22
02004300;LA DOLLER À SEWEN (LERCHENMATT);;991481;6751802;26;RGF93 / Lambert 93;68307;Sewen;68;Haut-Rhin;44;Grand Est;CR53;;;;;;;;A1200200;A12-0200;;2;Station qualité située sur un cours d'eau;;2005-01-01;;2022-08-09;;LA DOLLER À SEWEN (LERCHENMATT);0;Nature de la station inconnue;585;;;;8.86
02004380;LE SEEBACH À RIMBACH-PRES-MASEVAUX;;995143;6753845;26;RGF93 / Lambert 93;68275;Rimbach-près-Masevaux;68;Haut-Rhin;44;Grand Est;CR58;;;;;;;;A1200750;A1200750;;2;Station qualité située sur un cours d'eau;;2011-01-01;2022-01-02;2021-11-18;;LE SEEBACH À RIMBACH-PRES-MASEVAUX;0;Nature de la station inconnue;520;;;;
02004470;LA DOLLER À NIEDERBRUCK;;997400;6749964;26;RGF93 / Lambert 93;68201;Masevaux-Niederbruck;68;Haut-Rhin;44;Grand Est;CR53;;;;;;;;A1210200;A12-0200;;2;Station qualité située sur un cours d'eau;Station créée par anticipation des programmes jusqu'en 2022;2017-01-01;2026-12-31;2023-08-23;;LA DOLLER À NIEDERBRUCK;0;Nature de la station inconnue;0;;;;
02004600;LA DOLLER À LAUW;;1002515;6747420;26;RGF93 / Lambert 93;68304;Sentheim;68;Haut-Rhin;44;Grand Est;CR54;;;;;;;;A1220200;A12-0200;;2;Station qualité située sur un cours d'eau;;2011-01-01;2022-01-02;2021-11-18;;LA DOLLER À LAUW;0;Nature de la station inconnue;365;;;;
